SampleID	PatientID	Accession	BioProject	AccessionShotgun	Pool	run_prefix	instrument_model	platform	target_gene
FMT.0016I	FMT.0016	SRR11419776	PRJNA545312		728	FMT.0016I..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016J	FMT.0016	SRR11419775	PRJNA545312		728	FMT.0016J..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016K	FMT.0016	SRR11419774	PRJNA545312		728	FMT.0016K..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016L	FMT.0016	SRR11419772	PRJNA545312		728	FMT.0016L..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016M	FMT.0016	SRR11419771	PRJNA545312		728	FMT.0016M..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016N	FMT.0016	SRR11419770	PRJNA545312		728	FMT.0016N..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016O	FMT.0016	SRR11419769	PRJNA545312		728	FMT.0016O..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016P	FMT.0016	SRR11419768	PRJNA545312		728	FMT.0016P..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016R	FMT.0016	SRR11419766	PRJNA545312		728	FMT.0016R..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016U	FMT.0016	SRR11419438	PRJNA545312		728	FMT.0016U..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016V	FMT.0016	SRR11419437	PRJNA545312		728	FMT.0016V..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016W	FMT.0016	SRR11419435	PRJNA545312		728	FMT.0016W..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016Y	FMT.0016	SRR11419434	PRJNA545312		728	FMT.0016Y..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0016Z	FMT.0016	SRR11419433	PRJNA545312		728	FMT.0016Z..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0020G	FMT.0020	SRR11117007	PRJNA607574	SRR13221827	554	FMT.0020G..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0020K	FMT.0020	SRR11117004	PRJNA607574		594	FMT.0020K..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0020L	FMT.0020	SRR11117003	PRJNA607574		621	FMT.0020L..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0021E	FMT.0021	SRR11419374	PRJNA545312		554	FMT.0021E..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0022D	FMT.0022	SRR11419370	PRJNA545312		554	FMT.0022D..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0022E	FMT.0022	SRR11419369	PRJNA545312		554	FMT.0022E..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0022J	FMT.0022	SRR11419366	PRJNA545312		621	FMT.0022J..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0023K	FMT.0023	SRR11419714	PRJNA545312		554	FMT.0023K..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0023L	FMT.0023	SRR11419713	PRJNA545312		554	FMT.0023L..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0023M	FMT.0023	SRR11419712	PRJNA545312		570	FMT.0023M..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0026B	FMT.0026	SRR11419710	PRJNA545312		554	FMT.0026B..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0026C	FMT.0026	SRR11419709	PRJNA545312		554	FMT.0026C..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0026D	FMT.0026	SRR11419708	PRJNA545312		554	FMT.0026D..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0026F	FMT.0026	SRR11419705	PRJNA545312		570	FMT.0026F..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0027B	FMT.0027	SRR11419703	PRJNA545312		554	FMT.0027B..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0027E	FMT.0027	SRR11418983	PRJNA545312		554	FMT.0027E..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0028A	FMT.0028	SRR11418981	PRJNA545312		554	FMT.0028A..pool554	Illumina MiSeq	Illumina	16S rRNA
FMT.0028C	FMT.0028	SRR11418979	PRJNA545312		570	FMT.0028C..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0028F	FMT.0028	SRR11418976	PRJNA545312		570	FMT.0028F..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0028I	FMT.0028	SRR11418972	PRJNA545312		570	FMT.0028I..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0028K	FMT.0028	SRR11117000	PRJNA607574		570	FMT.0028K..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0028L	FMT.0028	SRR11116999	PRJNA607574		570	FMT.0028L..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0028M	FMT.0028	SRR11116998	PRJNA607574		570	FMT.0028M..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0028P	FMT.0028	SRR11116995	PRJNA607574		621	FMT.0028P..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0030B	FMT.0030	SRR11418970	PRJNA545312		570	FMT.0030B..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033B	FMT.0033	SRR11418966	PRJNA545312		570	FMT.0033B..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033D	FMT.0033	SRR11418581	PRJNA545312		570	FMT.0033D..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033E	FMT.0033	SRR11418580	PRJNA545312		570	FMT.0033E..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033F	FMT.0033	SRR11418579	PRJNA545312		570	FMT.0033F..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033G	FMT.0033	SRR11418578	PRJNA545312		570	FMT.0033G..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033I	FMT.0033	SRR11418577	PRJNA545312		570	FMT.0033I..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033J	FMT.0033	SRR11418576	PRJNA545312		570	FMT.0033J..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033O	FMT.0033	SRR11419701	PRJNA545312		570	FMT.0033O..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0033P	FMT.0033	SRR11419700	PRJNA545312		570	FMT.0033P..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0034I	FMT.0034	SRR11419513	PRJNA545312	SRR13221831	594	FMT.0034I..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0034J	FMT.0034	SRR11419512	PRJNA545312	SRR14092184	594	FMT.0034J..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0034K	FMT.0034	SRR11419511	PRJNA545312		594	FMT.0034K..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0034O	FMT.0034	SRR11419507	PRJNA545312		621	FMT.0034O..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034P	FMT.0034	SRR11419506	PRJNA545312		621	FMT.0034P..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034Q	FMT.0034	SRR11419505	PRJNA545312		621	FMT.0034Q..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034R	FMT.0034	SRR11419503	PRJNA545312		621	FMT.0034R..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034S	FMT.0034	SRR11419502	PRJNA545312		621	FMT.0034S..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034T	FMT.0034	SRR11419501	PRJNA545312		621	FMT.0034T..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034U	FMT.0034	SRR11419500	PRJNA545312		621	FMT.0034U..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0034V	FMT.0034	SRR11419499	PRJNA545312		621	FMT.0034V..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0035A	FMT.0035	SRR11419498	PRJNA545312	SRR13221826	570	FMT.0035A..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0035F	FMT.0035	SRR11419492	PRJNA545312		594	FMT.0035F..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0035G	FMT.0035	SRR11419491	PRJNA545312		594	FMT.0035G..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0035H	FMT.0035	SRR11419490	PRJNA545312		594	FMT.0035H..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0039F	FMT.0039	SRR11419484	PRJNA545312	SRR13221821	594	FMT.0039F..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0041A	FMT.0041	SRR11419470	PRJNA545312		570	FMT.0041A..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0042A	FMT.0042	SRR11420002	PRJNA545312		570	FMT.0042A..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0043E	FMT.0043	SRR11419993	PRJNA545312		594	FMT.0043E..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0043F	FMT.0043	SRR11419992	PRJNA545312		594	FMT.0043F..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0043G	FMT.0043	SRR11419991	PRJNA545312		594	FMT.0043G..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0044A	FMT.0044	SRR11419987	PRJNA545312		570	FMT.0044A..pool570	Illumina MiSeq	Illumina	16S rRNA
FMT.0044F	FMT.0044	SRR11419982	PRJNA545312		594	FMT.0044F..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0044G	FMT.0044	SRR11419981	PRJNA545312		594	FMT.0044G..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0046F	FMT.0046	SRR10668375	PRJNA545312		621	FMT.0046F..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0046G	FMT.0046	SRR10668374	PRJNA545312		621	FMT.0046G..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0046H	FMT.0046	SRR10668373	PRJNA545312		621	FMT.0046H..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0047D	FMT.0047	SRR11420317	PRJNA545312		594	FMT.0047D..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0047E	FMT.0047	SRR11420316	PRJNA545312		594	FMT.0047E..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0048B	FMT.0048	SRR11420308	PRJNA545312		594	FMT.0048B..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0048C	FMT.0048	SRR11420307	PRJNA545312		594	FMT.0048C..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0048D	FMT.0048	SRR11420306	PRJNA545312		594	FMT.0048D..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0048E	FMT.0048	SRR11420305	PRJNA545312		621	FMT.0048E..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0048F	FMT.0048	SRR11420304	PRJNA545312		621	FMT.0048F..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0049B	FMT.0049	SRR11420296	PRJNA545312		594	FMT.0049B..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0049F	FMT.0049	SRR11420292	PRJNA545312		621	FMT.0049F..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0049G	FMT.0049	SRR11420291	PRJNA545312		621	FMT.0049G..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0050H	FMT.0050	SRR11420277	PRJNA545312		621	FMT.0050H..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0050I	FMT.0050	SRR11420276	PRJNA545312		621	FMT.0050I..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0050K	FMT.0050	SRR11420275	PRJNA545312		621	FMT.0050K..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052A	FMT.0052	SRR11420210	PRJNA545312		594	FMT.0052A..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0052B	FMT.0052	SRR11420209	PRJNA545312		621	FMT.0052B..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052C	FMT.0052	SRR11420208	PRJNA545312		621	FMT.0052C..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052D	FMT.0052	SRR11420207	PRJNA545312		621	FMT.0052D..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052E	FMT.0052	SRR11420206	PRJNA545312		621	FMT.0052E..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052F	FMT.0052	SRR11420205	PRJNA545312		621	FMT.0052F..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052G	FMT.0052	SRR11420204	PRJNA545312		621	FMT.0052G..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052H	FMT.0052	SRR11420203	PRJNA545312		621	FMT.0052H..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052I	FMT.0052	SRR11420202	PRJNA545312		621	FMT.0052I..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052J	FMT.0052	SRR11420201	PRJNA545312		621	FMT.0052J..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052K	FMT.0052	SRR11420199	PRJNA545312		621	FMT.0052K..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052L	FMT.0052	SRR11420198	PRJNA545312		621	FMT.0052L..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052M	FMT.0052	SRR11420197	PRJNA545312		621	FMT.0052M..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052O	FMT.0052	SRR11420195	PRJNA545312		621	FMT.0052O..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052P	FMT.0052	SRR11420194	PRJNA545312		621	FMT.0052P..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052Q	FMT.0052	SRR11420193	PRJNA545312		621	FMT.0052Q..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052R	FMT.0052	SRR11420192	PRJNA545312		621	FMT.0052R..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052T	FMT.0052	SRR11420190	PRJNA545312		621	FMT.0052T..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0052U	FMT.0052	SRR11420188	PRJNA545312		621	FMT.0052U..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0053A	FMT.0053	SRR11420187	PRJNA545312		594	FMT.0053A..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0054A	FMT.0054	SRR11420155	PRJNA545312		594	FMT.0054A..pool594	Illumina MiSeq	Illumina	16S rRNA
FMT.0054D	FMT.0054	SRR11420152	PRJNA545312		621	FMT.0054D..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0054E	FMT.0054	SRR11420151	PRJNA545312		621	FMT.0054E..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0054F	FMT.0054	SRR11420149	PRJNA545312		621	FMT.0054F..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0054G	FMT.0054	SRR11420148	PRJNA545312		621	FMT.0054G..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0055C	FMT.0055	SRR11418570	PRJNA545312		621	FMT.0055C..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0055D	FMT.0055	SRR11418569	PRJNA545312		621	FMT.0055D..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0055E	FMT.0055	SRR11420147	PRJNA545312		621	FMT.0055E..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0055F	FMT.0055	SRR11420146	PRJNA545312		621	FMT.0055F..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0055G	FMT.0055	SRR11420145	PRJNA545312		621	FMT.0055G..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0057Q	FMT.0057	SRR11420045	PRJNA545312		728	FMT.0057Q..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0057S	FMT.0057	SRR11420043	PRJNA545312		728	FMT.0057S..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0059FF	FMT.0059	SRR11419971	PRJNA545312		728	FMT.0059FF..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060B	FMT.0060	SRR11419947	PRJNA545312		728	FMT.0060B..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060C	FMT.0060	SRR11419946	PRJNA545312		728	FMT.0060C..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060D	FMT.0060	SRR11419945	PRJNA545312		728	FMT.0060D..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060E	FMT.0060	SRR11419944	PRJNA545312		728	FMT.0060E..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060F	FMT.0060	SRR11419943	PRJNA545312		728	FMT.0060F..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060G	FMT.0060	SRR11419942	PRJNA545312		728	FMT.0060G..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060H	FMT.0060	SRR11419941	PRJNA545312		728	FMT.0060H..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060I	FMT.0060	SRR11419940	PRJNA545312		728	FMT.0060I..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060J	FMT.0060	SRR11419938	PRJNA545312		621	FMT.0060J..pool621	Illumina MiSeq	Illumina	16S rRNA
FMT.0060K	FMT.0060	SRR11419937	PRJNA545312		728	FMT.0060K..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060L	FMT.0060	SRR11419936	PRJNA545312		728	FMT.0060L..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060M	FMT.0060	SRR11419935	PRJNA545312		728	FMT.0060M..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0060N	FMT.0060	SRR11419934	PRJNA545312		728	FMT.0060N..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0062D	FMT.0062	SRR11420254	PRJNA545312		728	FMT.0062D..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0062E	FMT.0062	SRR11420253	PRJNA545312		728	FMT.0062E..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0062H	FMT.0062	SRR11420248	PRJNA545312		728	FMT.0062H..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0062T	FMT.0062	SRR11420239	PRJNA545312		728	FMT.0062T..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0064CC	FMT.0064	SRR11116595	PRJNA607574		675	FMT.0064CC..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0064DD	FMT.0064	SRR11116594	PRJNA607574		675	FMT.0064DD..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0064EE	FMT.0064	SRR11116593	PRJNA607574		675	FMT.0064EE..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0064V	FMT.0064	SRR11420160	PRJNA545312		675	FMT.0064V..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0064Y	FMT.0064	SRR11116590	PRJNA607574		675	FMT.0064Y..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0064Z	FMT.0064	SRR11116589	PRJNA607574		675	FMT.0064Z..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0066AA	FMT.0066	SRR11420158	PRJNA545312		728	FMT.0066AA..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066B	FMT.0066	SRR11420156	PRJNA545312	SRR13697220	728	FMT.0066B..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066C	FMT.0066	SRR11420127	PRJNA545312		728	FMT.0066C..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066D	FMT.0066	SRR11420126	PRJNA545312	SRR14092173	728	FMT.0066D..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066E	FMT.0066	SRR11420125	PRJNA545312	SRR14092172	728	FMT.0066E..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066F	FMT.0066	SRR11420124	PRJNA545312		728	FMT.0066F..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066G	FMT.0066	SRR11420123	PRJNA545312		728	FMT.0066G..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066H	FMT.0066	SRR11420122	PRJNA545312		728	FMT.0066H..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066I	FMT.0066	SRR11420121	PRJNA545312	SRR14092171	728	FMT.0066I..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066J	FMT.0066	SRR11420120	PRJNA545312	SRR13697218	728	FMT.0066J..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066K	FMT.0066	SRR11420119	PRJNA545312		728	FMT.0066K..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066L	FMT.0066	SRR11420117	PRJNA545312		728	FMT.0066L..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066M	FMT.0066	SRR11420116	PRJNA545312	SRR13697217	728	FMT.0066M..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066N	FMT.0066	SRR11420115	PRJNA545312	SRR13697216	728	FMT.0066N..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066O	FMT.0066	SRR11420114	PRJNA545312	SRR14092170	728	FMT.0066O..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066P	FMT.0066	SRR11420113	PRJNA545312	SRR13697215	728	FMT.0066P..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066Q	FMT.0066	SRR11420112	PRJNA545312	SRR13697214	728	FMT.0066Q..pool728	Illumina MiSeq	Illumina	16S rRNA
FMT.0066R	FMT.0066	SRR11420111	PRJNA545312	SRR13697213	729	FMT.0066R..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066S	FMT.0066	SRR11420110	PRJNA545312	SRR13697212	729	FMT.0066S..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066T	FMT.0066	SRR11420109	PRJNA545312	SRR13697211	729	FMT.0066T..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066U	FMT.0066	SRR11420108	PRJNA545312	SRR14092169	729	FMT.0066U..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066W	FMT.0066	SRR11420105	PRJNA545312	SRR13697210	729	FMT.0066W..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066X	FMT.0066	SRR11420104	PRJNA545312	SRR13697209	729	FMT.0066X..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066Y	FMT.0066	SRR11420103	PRJNA545312		729	FMT.0066Y..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0066Z	FMT.0066	SRR11420102	PRJNA545312		729	FMT.0066Z..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067B	FMT.0067	SRR11420100	PRJNA545312		729	FMT.0067B..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067C	FMT.0067	SRR11420033	PRJNA545312		729	FMT.0067C..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067D	FMT.0067	SRR11420032	PRJNA545312		729	FMT.0067D..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067E	FMT.0067	SRR11420031	PRJNA545312		729	FMT.0067E..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067N	FMT.0067	SRR11420028	PRJNA545312		729	FMT.0067N..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067O	FMT.0067	SRR11420027	PRJNA545312		729	FMT.0067O..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067R	FMT.0067	SRR11420026	PRJNA545312		729	FMT.0067R..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067S	FMT.0067	SRR11420025	PRJNA545312		729	FMT.0067S..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067T	FMT.0067	SRR11420024	PRJNA545312		729	FMT.0067T..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0067U	FMT.0067	SRR11420023	PRJNA545312		729	FMT.0067U..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0068AA	FMT.0068	SRR11420021	PRJNA545312		675	FMT.0068AA..pool675	Illumina MiSeq	Illumina	16S rRNA
FMT.0069AA	FMT.0069	SRR11419908	PRJNA545312		729	FMT.0069AA..pool729	Illumina MiSeq	Illumina	16S rRNA
FMT.0069Q	FMT.0069	SRR11419889	PRJNA545312	SRR14092162	621	FMT.0069Q..pool621	Illumina MiSeq	Illumina	16S rRNA
