SampleID	PatientID	Accession	BioProject	AccessionShotgun	Pool	run_prefix	instrument_model	platform	target_gene
1217G	1217	SRR11416994	PRJNA545312		770	1217G..pool770	Illumina MiSeq	Illumina	16S rRNA
1217L	1217	SRR11416991	PRJNA545312		770	1217L..pool770	Illumina MiSeq	Illumina	16S rRNA
1217M	1217	SRR11416990	PRJNA545312		770	1217M..pool770	Illumina MiSeq	Illumina	16S rRNA
1217N	1217	SRR11416989	PRJNA545312		770	1217N..pool770	Illumina MiSeq	Illumina	16S rRNA
1217O	1217	SRR11416988	PRJNA545312		770	1217O..pool770	Illumina MiSeq	Illumina	16S rRNA
1217P	1217	SRR11416987	PRJNA545312		770	1217P..pool770	Illumina MiSeq	Illumina	16S rRNA
1217Q	1217	SRR11416986	PRJNA545312		770	1217Q..pool770	Illumina MiSeq	Illumina	16S rRNA
1217R	1217	SRR11416985	PRJNA545312		770	1217R..pool770	Illumina MiSeq	Illumina	16S rRNA
1217S	1217	SRR11416984	PRJNA545312		770	1217S..pool770	Illumina MiSeq	Illumina	16S rRNA
1217T	1217	SRR11416983	PRJNA545312		770	1217T..pool770	Illumina MiSeq	Illumina	16S rRNA
1217U	1217	SRR11416980	PRJNA545312		770	1217U..pool770	Illumina MiSeq	Illumina	16S rRNA
1217V	1217	SRR11416979	PRJNA545312		770	1217V..pool770	Illumina MiSeq	Illumina	16S rRNA
1217W	1217	SRR11416978	PRJNA545312		770	1217W..pool770	Illumina MiSeq	Illumina	16S rRNA
1217X	1217	SRR11416725	PRJNA545312		770	1217X..pool770	Illumina MiSeq	Illumina	16S rRNA
1217Y	1217	SRR11416724	PRJNA545312		770	1217Y..pool770	Illumina MiSeq	Illumina	16S rRNA
1217Z	1217	SRR11416723	PRJNA545312		770	1217Z..pool770	Illumina MiSeq	Illumina	16S rRNA
1218A	1218	SRR11140275	PRJNA606262		770	1218A..pool770	Illumina MiSeq	Illumina	16S rRNA
1218C	1218	SRR11140272	PRJNA606262		770	1218C..pool770	Illumina MiSeq	Illumina	16S rRNA
1219A	1219	SRR11139802	PRJNA606262		770	1219A..pool770	Illumina MiSeq	Illumina	16S rRNA
1219B	1219	SRR11139801	PRJNA606262		770	1219B..pool770	Illumina MiSeq	Illumina	16S rRNA
1221W	1221	SRR11417224	PRJNA545312		780	1221W..pool780	Illumina MiSeq	Illumina	16S rRNA
1225H	1225	SRR11395662	PRJNA607574		845	1225H..pool845	Illumina MiSeq	Illumina	16S rRNA
1241A	1241	SRR11395614	PRJNA607574		624	1241A..pool624	Illumina MiSeq	Illumina	16S rRNA
1250J	1250	SRR11417966	PRJNA545312		780	1250J..pool780	Illumina MiSeq	Illumina	16S rRNA
1258A	1258	SRR11395592	PRJNA607574		624	1258A..pool624	Illumina MiSeq	Illumina	16S rRNA
1274H	1274	SRR11395097	PRJNA607574		845	1274H..pool845	Illumina MiSeq	Illumina	16S rRNA
1321J	1321	SRR11395520	PRJNA607574		845	1321J..pool845	Illumina MiSeq	Illumina	16S rRNA
1325I	1325	SRR11395501	PRJNA607574		845	1325I..pool845	Illumina MiSeq	Illumina	16S rRNA
1350F	1350	SRR11395124	PRJNA607574		845	1350F..pool845	Illumina MiSeq	Illumina	16S rRNA
1362AA	1362	SRR11418004	PRJNA545312		779	1362AA..pool779	Illumina MiSeq	Illumina	16S rRNA
1362BB	1362	SRR11418001	PRJNA545312		779	1362BB..pool779	Illumina MiSeq	Illumina	16S rRNA
1362X	1362	SRR11417865	PRJNA545312		779	1362X..pool779	Illumina MiSeq	Illumina	16S rRNA
1362Y	1362	SRR11417864	PRJNA545312		779	1362Y..pool779	Illumina MiSeq	Illumina	16S rRNA
1362Z	1362	SRR11417863	PRJNA545312		779	1362Z..pool779	Illumina MiSeq	Illumina	16S rRNA
1370D	1370	SRR11395003	PRJNA607574		845	1370D..pool845	Illumina MiSeq	Illumina	16S rRNA
1381AA	1381	SRR11418152	PRJNA545312		780	1381AA..pool780	Illumina MiSeq	Illumina	16S rRNA
1381J	1381	SRR11418143	PRJNA545312		780	1381J..pool780	Illumina MiSeq	Illumina	16S rRNA
1381K	1381	SRR11417676	PRJNA545312		780	1381K..pool780	Illumina MiSeq	Illumina	16S rRNA
1387D	1387	SRR11395479	PRJNA607574		845	1387D..pool845	Illumina MiSeq	Illumina	16S rRNA
1397D	1397	SRR11395448	PRJNA607574		845	1397D..pool845	Illumina MiSeq	Illumina	16S rRNA
1410D	1410	SRR11395392	PRJNA607574		845	1410D..pool845	Illumina MiSeq	Illumina	16S rRNA
1411D	1411	SRR11395388	PRJNA607574		845	1411D..pool845	Illumina MiSeq	Illumina	16S rRNA
1418D	1418	SRR11395299	PRJNA607574		845	1418D..pool845	Illumina MiSeq	Illumina	16S rRNA
1420D	1420	SRR11395295	PRJNA607574		845	1420D..pool845	Illumina MiSeq	Illumina	16S rRNA
1428NN	1428	SRR11418280	PRJNA545312		788	1428NN..pool788	Illumina MiSeq	Illumina	16S rRNA
1428OO	1428	SRR11418277	PRJNA545312		788	1428OO..pool788	Illumina MiSeq	Illumina	16S rRNA
1429D	1429	SRR11395060	PRJNA607574		845	1429D..pool845	Illumina MiSeq	Illumina	16S rRNA
1437O	1437	SRR11394952	PRJNA607574		799	1437O..pool799	Illumina MiSeq	Illumina	16S rRNA
1437P	1437	SRR11394951	PRJNA607574		799	1437P..pool799	Illumina MiSeq	Illumina	16S rRNA
1437Q	1437	SRR11394950	PRJNA607574		799	1437Q..pool799	Illumina MiSeq	Illumina	16S rRNA
1437R	1437	SRR11394949	PRJNA607574		799	1437R..pool799	Illumina MiSeq	Illumina	16S rRNA
1437S	1437	SRR11394948	PRJNA607574		799	1437S..pool799	Illumina MiSeq	Illumina	16S rRNA
1437T	1437	SRR11394947	PRJNA607574		799	1437T..pool799	Illumina MiSeq	Illumina	16S rRNA
1437U	1437	SRR11394946	PRJNA607574		799	1437U..pool799	Illumina MiSeq	Illumina	16S rRNA
1437V	1437	SRR11394944	PRJNA607574		799	1437V..pool799	Illumina MiSeq	Illumina	16S rRNA
1437W	1437	SRR11394943	PRJNA607574		799	1437W..pool799	Illumina MiSeq	Illumina	16S rRNA
1446D	1446	SRR11394918	PRJNA607574		845	1446D..pool845	Illumina MiSeq	Illumina	16S rRNA
1451C	1451	SRR11394894	PRJNA607574		845	1451C..pool845	Illumina MiSeq	Illumina	16S rRNA
1451D	1451	SRR11394893	PRJNA607574		845	1451D..pool845	Illumina MiSeq	Illumina	16S rRNA
1453C	1453	SRR11395492	PRJNA607574		845	1453C..pool845	Illumina MiSeq	Illumina	16S rRNA
1459E	1459	SRR11395373	PRJNA607574		845	1459E..pool845	Illumina MiSeq	Illumina	16S rRNA
1462J	1462	SRR11420845	PRJNA545312		788	1462J..pool788	Illumina MiSeq	Illumina	16S rRNA
1462K	1462	SRR11420834	PRJNA545312		788	1462K..pool788	Illumina MiSeq	Illumina	16S rRNA
1482E	1482	SRR11395764	PRJNA607574		845	1482E..pool845	Illumina MiSeq	Illumina	16S rRNA
1482F	1482	SRR11395763	PRJNA607574		845	1482F..pool845	Illumina MiSeq	Illumina	16S rRNA
1491A	1491	SRR9271204	PRJNA548153		799	1491A..pool799	Illumina MiSeq	Illumina	16S rRNA
1491B	1491	SRR9271257	PRJNA548153		799	1491B..pool799	Illumina MiSeq	Illumina	16S rRNA
1491C	1491	SRR9271256	PRJNA548153		799	1491C..pool799	Illumina MiSeq	Illumina	16S rRNA
1491D	1491	SRR9271259	PRJNA548153		799	1491D..pool799	Illumina MiSeq	Illumina	16S rRNA
1491E	1491	SRR9271258	PRJNA548153		799	1491E..pool799	Illumina MiSeq	Illumina	16S rRNA
1491F	1491	SRR9271261	PRJNA548153		799	1491F..pool799	Illumina MiSeq	Illumina	16S rRNA
1491G	1491	SRR9271260	PRJNA548153		799	1491G..pool799	Illumina MiSeq	Illumina	16S rRNA
1491H	1491	SRR9271263	PRJNA548153		799	1491H..pool799	Illumina MiSeq	Illumina	16S rRNA
1491I	1491	SRR11115686	PRJNA607574		799	1491I..pool799	Illumina MiSeq	Illumina	16S rRNA
1491J	1491	SRR11115675	PRJNA607574		799	1491J..pool799	Illumina MiSeq	Illumina	16S rRNA
1493A	1493	SRR11421142	PRJNA545312		780	1493A..pool780	Illumina MiSeq	Illumina	16S rRNA
1493B	1493	SRR11421131	PRJNA545312		780	1493B..pool780	Illumina MiSeq	Illumina	16S rRNA
1493C	1493	SRR11421092	PRJNA545312		780	1493C..pool780	Illumina MiSeq	Illumina	16S rRNA
1493D	1493	SRR11421081	PRJNA545312		780	1493D..pool780	Illumina MiSeq	Illumina	16S rRNA
1493E	1493	SRR11421608	PRJNA545312		780	1493E..pool780	Illumina MiSeq	Illumina	16S rRNA
1493F	1493	SRR11421597	PRJNA545312		780	1493F..pool780	Illumina MiSeq	Illumina	16S rRNA
1493G	1493	SRR11421586	PRJNA545312		780	1493G..pool780	Illumina MiSeq	Illumina	16S rRNA
1493H	1493	SRR11421463	PRJNA545312		780	1493H..pool780	Illumina MiSeq	Illumina	16S rRNA
1493I	1493	SRR11421451	PRJNA545312		780	1493I..pool780	Illumina MiSeq	Illumina	16S rRNA
1493J	1493	SRR11421384	PRJNA545312		780	1493J..pool780	Illumina MiSeq	Illumina	16S rRNA
1493K	1493	SRR11421373	PRJNA545312		780	1493K..pool780	Illumina MiSeq	Illumina	16S rRNA
1493L	1493	SRR11421065	PRJNA545312		780	1493L..pool780	Illumina MiSeq	Illumina	16S rRNA
1493M	1493	SRR11420040	PRJNA545312		780	1493M..pool780	Illumina MiSeq	Illumina	16S rRNA
1493N	1493	SRR11420219	PRJNA545312		780	1493N..pool780	Illumina MiSeq	Illumina	16S rRNA
1493O	1493	SRR11420998	PRJNA545312		780	1493O..pool780	Illumina MiSeq	Illumina	16S rRNA
1510A	1510	SRR11139620	PRJNA606262		799	1510A..pool799	Illumina MiSeq	Illumina	16S rRNA
1510B	1510	SRR11139618	PRJNA606262		799	1510B..pool799	Illumina MiSeq	Illumina	16S rRNA
1510C	1510	SRR11139617	PRJNA606262		799	1510C..pool799	Illumina MiSeq	Illumina	16S rRNA
1510D	1510	SRR11140456	PRJNA606262		799	1510D..pool799	Illumina MiSeq	Illumina	16S rRNA
1510E	1510	SRR11140455	PRJNA606262		799	1510E..pool799	Illumina MiSeq	Illumina	16S rRNA
1510F	1510	SRR11140454	PRJNA606262		799	1510F..pool799	Illumina MiSeq	Illumina	16S rRNA
1510G	1510	SRR11140453	PRJNA606262		799	1510G..pool799	Illumina MiSeq	Illumina	16S rRNA
1510H	1510	SRR11140452	PRJNA606262		799	1510H..pool799	Illumina MiSeq	Illumina	16S rRNA
1510I	1510	SRR11140451	PRJNA606262		799	1510I..pool799	Illumina MiSeq	Illumina	16S rRNA
1510J	1510	SRR11140450	PRJNA606262		799	1510J..pool799	Illumina MiSeq	Illumina	16S rRNA
1510K	1510	SRR11140449	PRJNA606262		799	1510K..pool799	Illumina MiSeq	Illumina	16S rRNA
1510L	1510	SRR11140447	PRJNA606262		799	1510L..pool799	Illumina MiSeq	Illumina	16S rRNA
1510M	1510	SRR11140446	PRJNA606262		799	1510M..pool799	Illumina MiSeq	Illumina	16S rRNA
1510N	1510	SRR11140445	PRJNA606262		799	1510N..pool799	Illumina MiSeq	Illumina	16S rRNA
1511A	1511	SRR11421577	PRJNA545312		778	1511A..pool778	Illumina MiSeq	Illumina	16S rRNA
1511B	1511	SRR11421565	PRJNA545312		778	1511B..pool778	Illumina MiSeq	Illumina	16S rRNA
1511C	1511	SRR11421526	PRJNA545312		778	1511C..pool778	Illumina MiSeq	Illumina	16S rRNA
1511D	1511	SRR11421515	PRJNA545312		778	1511D..pool778	Illumina MiSeq	Illumina	16S rRNA
1511E	1511	SRR11421504	PRJNA545312		778	1511E..pool778	Illumina MiSeq	Illumina	16S rRNA
1511F	1511	SRR11421437	PRJNA545312		778	1511F..pool778	Illumina MiSeq	Illumina	16S rRNA
1511G	1511	SRR11421426	PRJNA545312		778	1511G..pool778	Illumina MiSeq	Illumina	16S rRNA
1511H	1511	SRR11421062	PRJNA545312		778	1511H..pool778	Illumina MiSeq	Illumina	16S rRNA
1511I	1511	SRR11421051	PRJNA545312		778	1511I..pool778	Illumina MiSeq	Illumina	16S rRNA
1511J	1511	SRR11421040	PRJNA545312		778	1511J..pool778	Illumina MiSeq	Illumina	16S rRNA
1511K	1511	SRR11420973	PRJNA545312		778	1511K..pool778	Illumina MiSeq	Illumina	16S rRNA
1511L	1511	SRR11421186	PRJNA545312		778	1511L..pool778	Illumina MiSeq	Illumina	16S rRNA
1511M	1511	SRR11421185	PRJNA545312		778	1511M..pool778	Illumina MiSeq	Illumina	16S rRNA
1518G	1518	SRR11397027	PRJNA607574		845	1518G..pool845	Illumina MiSeq	Illumina	16S rRNA
1539A	1539	SRR11421622	PRJNA545312		778	1539A..pool778	Illumina MiSeq	Illumina	16S rRNA
1539B	1539	SRR11421621	PRJNA545312		778	1539B..pool778	Illumina MiSeq	Illumina	16S rRNA
1539C	1539	SRR11421619	PRJNA545312		778	1539C..pool778	Illumina MiSeq	Illumina	16S rRNA
1539D	1539	SRR11421618	PRJNA545312		778	1539D..pool778	Illumina MiSeq	Illumina	16S rRNA
1539E	1539	SRR11421617	PRJNA545312		778	1539E..pool778	Illumina MiSeq	Illumina	16S rRNA
1539F	1539	SRR11421616	PRJNA545312		778	1539F..pool778	Illumina MiSeq	Illumina	16S rRNA
1539G	1539	SRR11421615	PRJNA545312		778	1539G..pool778	Illumina MiSeq	Illumina	16S rRNA
1543C	1543	SRR11396850	PRJNA607574		845	1543C..pool845	Illumina MiSeq	Illumina	16S rRNA
1555D	1555	SRR11396833	PRJNA607574		845	1555D..pool845	Illumina MiSeq	Illumina	16S rRNA
1555E	1555	SRR11396832	PRJNA607574		845	1555E..pool845	Illumina MiSeq	Illumina	16S rRNA
1562A	1562	SRR11421404	PRJNA545312		788	1562A..pool788	Illumina MiSeq	Illumina	16S rRNA
1566C	1566	SRR11397344	PRJNA607574		845	1566C..pool845	Illumina MiSeq	Illumina	16S rRNA
1566D	1566	SRR11397343	PRJNA607574		845	1566D..pool845	Illumina MiSeq	Illumina	16S rRNA
1566E	1566	SRR11397342	PRJNA607574		845	1566E..pool845	Illumina MiSeq	Illumina	16S rRNA
1574I	1574	SRR11420952	PRJNA545312		797	1574I..pool797	Illumina MiSeq	Illumina	16S rRNA
1574J	1574	SRR11420951	PRJNA545312		797	1574J..pool797	Illumina MiSeq	Illumina	16S rRNA
1574K	1574	SRR11420950	PRJNA545312		797	1574K..pool797	Illumina MiSeq	Illumina	16S rRNA
1577A	1577	SRR11420949	PRJNA545312		797	1577A..pool797	Illumina MiSeq	Illumina	16S rRNA
1577B	1577	SRR11420948	PRJNA545312		797	1577B..pool797	Illumina MiSeq	Illumina	16S rRNA
1577C	1577	SRR11420947	PRJNA545312		797	1577C..pool797	Illumina MiSeq	Illumina	16S rRNA
1577E	1577	SRR11420946	PRJNA545312		797	1577E..pool797	Illumina MiSeq	Illumina	16S rRNA
1577F	1577	SRR11420944	PRJNA545312		797	1577F..pool797	Illumina MiSeq	Illumina	16S rRNA
1577G	1577	SRR11420943	PRJNA545312		797	1577G..pool797	Illumina MiSeq	Illumina	16S rRNA
1577H	1577	SRR11420942	PRJNA545312		797	1577H..pool797	Illumina MiSeq	Illumina	16S rRNA
1577I	1577	SRR11420941	PRJNA545312		797	1577I..pool797	Illumina MiSeq	Illumina	16S rRNA
1577J	1577	SRR11420940	PRJNA545312		797	1577J..pool797	Illumina MiSeq	Illumina	16S rRNA
1577K	1577	SRR11420939	PRJNA545312		797	1577K..pool797	Illumina MiSeq	Illumina	16S rRNA
1580A	1580	SRR11420927	PRJNA545312		797	1580A..pool797	Illumina MiSeq	Illumina	16S rRNA
1580B	1580	SRR11420926	PRJNA545312		797	1580B..pool797	Illumina MiSeq	Illumina	16S rRNA
1580C	1580	SRR11420925	PRJNA545312		797	1580C..pool797	Illumina MiSeq	Illumina	16S rRNA
1580D	1580	SRR11420924	PRJNA545312		797	1580D..pool797	Illumina MiSeq	Illumina	16S rRNA
1580E	1580	SRR11420923	PRJNA545312		797	1580E..pool797	Illumina MiSeq	Illumina	16S rRNA
1580F	1580	SRR11420921	PRJNA545312		797	1580F..pool797	Illumina MiSeq	Illumina	16S rRNA
1580H	1580	SRR11420919	PRJNA545312		797	1580H..pool797	Illumina MiSeq	Illumina	16S rRNA
1580I	1580	SRR11420918	PRJNA545312		797	1580I..pool797	Illumina MiSeq	Illumina	16S rRNA
1580J	1580	SRR11420917	PRJNA545312		797	1580J..pool797	Illumina MiSeq	Illumina	16S rRNA
1580K	1580	SRR11420916	PRJNA545312		797	1580K..pool797	Illumina MiSeq	Illumina	16S rRNA
1580L	1580	SRR11420915	PRJNA545312		797	1580L..pool797	Illumina MiSeq	Illumina	16S rRNA
1580M	1580	SRR11420914	PRJNA545312		797	1580M..pool797	Illumina MiSeq	Illumina	16S rRNA
1589B	1589	SRR11397281	PRJNA607574		845	1589B..pool845	Illumina MiSeq	Illumina	16S rRNA
1589C	1589	SRR11397280	PRJNA607574		845	1589C..pool845	Illumina MiSeq	Illumina	16S rRNA
1593B	1593	SRR11397271	PRJNA607574		845	1593B..pool845	Illumina MiSeq	Illumina	16S rRNA
1593C	1593	SRR11397270	PRJNA607574		845	1593C..pool845	Illumina MiSeq	Illumina	16S rRNA
1594B	1594	SRR11397267	PRJNA607574		845	1594B..pool845	Illumina MiSeq	Illumina	16S rRNA
1594C	1594	SRR11397266	PRJNA607574		845	1594C..pool845	Illumina MiSeq	Illumina	16S rRNA
1600B	1600	SRR11397257	PRJNA607574		845	1600B..pool845	Illumina MiSeq	Illumina	16S rRNA
1600C	1600	SRR11397256	PRJNA607574		845	1600C..pool845	Illumina MiSeq	Illumina	16S rRNA
1601A	1601	SRR11397254	PRJNA607574		845	1601A..pool845	Illumina MiSeq	Illumina	16S rRNA
1601C	1601	SRR11397220	PRJNA607574		845	1601C..pool845	Illumina MiSeq	Illumina	16S rRNA
1601D	1601	SRR11397219	PRJNA607574		845	1601D..pool845	Illumina MiSeq	Illumina	16S rRNA
1613A	1613	SRR11140357	PRJNA606262		845	1613A..pool845	Illumina MiSeq	Illumina	16S rRNA
1613B	1613	SRR11140356	PRJNA606262		845	1613B..pool845	Illumina MiSeq	Illumina	16S rRNA
1640A	1640	SRR11397120	PRJNA607574		845	1640A..pool845	Illumina MiSeq	Illumina	16S rRNA
1640B	1640	SRR11397119	PRJNA607574		845	1640B..pool845	Illumina MiSeq	Illumina	16S rRNA
1646A	1646	SRR11397108	PRJNA607574		845	1646A..pool845	Illumina MiSeq	Illumina	16S rRNA
1646B	1646	SRR11397107	PRJNA607574		845	1646B..pool845	Illumina MiSeq	Illumina	16S rRNA
1646C	1646	SRR11397106	PRJNA607574		845	1646C..pool845	Illumina MiSeq	Illumina	16S rRNA
1651A	1651	SRR11397104	PRJNA607574		845	1651A..pool845	Illumina MiSeq	Illumina	16S rRNA
1651B	1651	SRR11397103	PRJNA607574		845	1651B..pool845	Illumina MiSeq	Illumina	16S rRNA
1666A	1666	SRR11396733	PRJNA607574		845	1666A..pool845	Illumina MiSeq	Illumina	16S rRNA
1666B	1666	SRR11396732	PRJNA607574		845	1666B..pool845	Illumina MiSeq	Illumina	16S rRNA
1694A	1694	SRR9271480	PRJNA548153		836	1694A..pool836	Illumina MiSeq	Illumina	16S rRNA
1694B	1694	SRR9271481	PRJNA548153		836	1694B..pool836	Illumina MiSeq	Illumina	16S rRNA
1694C	1694	SRR9271482	PRJNA548153		836	1694C..pool836	Illumina MiSeq	Illumina	16S rRNA
1694D	1694	SRR9271483	PRJNA548153		836	1694D..pool836	Illumina MiSeq	Illumina	16S rRNA
1694E	1694	SRR9271476	PRJNA548153		836	1694E..pool836	Illumina MiSeq	Illumina	16S rRNA
1694F	1694	SRR9271477	PRJNA548153		836	1694F..pool836	Illumina MiSeq	Illumina	16S rRNA
1694G	1694	SRR9271478	PRJNA548153		836	1694G..pool836	Illumina MiSeq	Illumina	16S rRNA
1694H	1694	SRR9271479	PRJNA548153		836	1694H..pool836	Illumina MiSeq	Illumina	16S rRNA
1694I	1694	SRR9271484	PRJNA548153		836	1694I..pool836	Illumina MiSeq	Illumina	16S rRNA
1694J	1694	SRR9271485	PRJNA548153		836	1694J..pool836	Illumina MiSeq	Illumina	16S rRNA
1694K	1694	SRR11115346	PRJNA607574		836	1694K..pool836	Illumina MiSeq	Illumina	16S rRNA
1694L	1694	SRR11115345	PRJNA607574		836	1694L..pool836	Illumina MiSeq	Illumina	16S rRNA
1705B	1705	SRR11115322	PRJNA607574		836	1705B..pool836	Illumina MiSeq	Illumina	16S rRNA
1705C	1705	SRR11115321	PRJNA607574		836	1705C..pool836	Illumina MiSeq	Illumina	16S rRNA
1705D	1705	SRR11115320	PRJNA607574		836	1705D..pool836	Illumina MiSeq	Illumina	16S rRNA
1705E	1705	SRR11115319	PRJNA607574		836	1705E..pool836	Illumina MiSeq	Illumina	16S rRNA
1705F	1705	SRR11115317	PRJNA607574		836	1705F..pool836	Illumina MiSeq	Illumina	16S rRNA
1705G	1705	SRR11115668	PRJNA607574		836	1705G..pool836	Illumina MiSeq	Illumina	16S rRNA
1705I	1705	SRR11115667	PRJNA607574		836	1705I..pool836	Illumina MiSeq	Illumina	16S rRNA
1705J	1705	SRR11115666	PRJNA607574		836	1705J..pool836	Illumina MiSeq	Illumina	16S rRNA
1705K	1705	SRR11115665	PRJNA607574		836	1705K..pool836	Illumina MiSeq	Illumina	16S rRNA
1705L	1705	SRR11115664	PRJNA607574		836	1705L..pool836	Illumina MiSeq	Illumina	16S rRNA
1705M	1705	SRR11115663	PRJNA607574		836	1705M..pool836	Illumina MiSeq	Illumina	16S rRNA
1705N	1705	SRR11115662	PRJNA607574		836	1705N..pool836	Illumina MiSeq	Illumina	16S rRNA
1705O	1705	SRR11115661	PRJNA607574		836	1705O..pool836	Illumina MiSeq	Illumina	16S rRNA
1705P	1705	SRR11115660	PRJNA607574		836	1705P..pool836	Illumina MiSeq	Illumina	16S rRNA
1705Q	1705	SRR11115658	PRJNA607574		836	1705Q..pool836	Illumina MiSeq	Illumina	16S rRNA
1713A	1713	SRR9271502	PRJNA548153		836	1713A..pool836	Illumina MiSeq	Illumina	16S rRNA
1713B	1713	SRR9271501	PRJNA548153		836	1713B..pool836	Illumina MiSeq	Illumina	16S rRNA
1713C	1713	SRR9271500	PRJNA548153		836	1713C..pool836	Illumina MiSeq	Illumina	16S rRNA
1713D	1713	SRR9271499	PRJNA548153		836	1713D..pool836	Illumina MiSeq	Illumina	16S rRNA
1713E	1713	SRR9271506	PRJNA548153		836	1713E..pool836	Illumina MiSeq	Illumina	16S rRNA
1713F	1713	SRR9271505	PRJNA548153		836	1713F..pool836	Illumina MiSeq	Illumina	16S rRNA
1713G	1713	SRR9271504	PRJNA548153		836	1713G..pool836	Illumina MiSeq	Illumina	16S rRNA
1713H	1713	SRR9271503	PRJNA548153		836	1713H..pool836	Illumina MiSeq	Illumina	16S rRNA
1713I	1713	SRR9271508	PRJNA548153		836	1713I..pool836	Illumina MiSeq	Illumina	16S rRNA
1713J	1713	SRR9271507	PRJNA548153		836	1713J..pool836	Illumina MiSeq	Illumina	16S rRNA
172D	172	SRR11420820	PRJNA545312		203	172D..pool203	Illumina MiSeq	Illumina	16S rRNA
172E	172	SRR11420819	PRJNA545312		203	172E..pool203	Illumina MiSeq	Illumina	16S rRNA
179A	179	SRR11420782	PRJNA545312		203	179A..pool203	Illumina MiSeq	Illumina	16S rRNA
179D	179	SRR11420779	PRJNA545312		203	179D..pool203	Illumina MiSeq	Illumina	16S rRNA
179E	179	SRR11420777	PRJNA545312		203	179E..pool203	Illumina MiSeq	Illumina	16S rRNA
179I	179	SRR11420774	PRJNA545312		203	179I..pool203	Illumina MiSeq	Illumina	16S rRNA
1839A	1839	SRR11115555	PRJNA607574		897	1839A..pool897	Illumina MiSeq	Illumina	16S rRNA
1839B	1839	SRR11115554	PRJNA607574		897	1839B..pool897	Illumina MiSeq	Illumina	16S rRNA
