SampleID	PatientID	Accession	BioProject	AccessionShotgun	Pool	run_prefix	instrument_model	platform	target_gene
1141C	1141	SRR11416377	PRJNA545312		604	1141C..pool604	Illumina MiSeq	Illumina	16S rRNA
1141D	1141	SRR11416376	PRJNA545312		604	1141D..pool604	Illumina MiSeq	Illumina	16S rRNA
1142C	1142	SRR11140199	PRJNA606262		604	1142C..pool604	Illumina MiSeq	Illumina	16S rRNA
1142D	1142	SRR11140198	PRJNA606262		604	1142D..pool604	Illumina MiSeq	Illumina	16S rRNA
1143A	1143	SRR11416373	PRJNA545312		604	1143A..pool604	Illumina MiSeq	Illumina	16S rRNA
1143AA	1143	SRR11416371	PRJNA545312		710	1143AA..pool710	Illumina MiSeq	Illumina	16S rRNA
1143FF	1143	SRR11416362	PRJNA545312		710	1143FF..pool710	Illumina MiSeq	Illumina	16S rRNA
1143G	1143	SRR11416360	PRJNA545312		710	1143G..pool710	Illumina MiSeq	Illumina	16S rRNA
1143H	1143	SRR11423145	PRJNA545312		710	1143H..pool710	Illumina MiSeq	Illumina	16S rRNA
1143I	1143	SRR11416359	PRJNA545312		710	1143I..pool710	Illumina MiSeq	Illumina	16S rRNA
1143L	1143	SRR11416808	PRJNA545312		710	1143L..pool710	Illumina MiSeq	Illumina	16S rRNA
1143P	1143	SRR11416804	PRJNA545312		710	1143P..pool710	Illumina MiSeq	Illumina	16S rRNA
1143R	1143	SRR11416801	PRJNA545312		710	1143R..pool710	Illumina MiSeq	Illumina	16S rRNA
1143S	1143	SRR11416800	PRJNA545312		710	1143S..pool710	Illumina MiSeq	Illumina	16S rRNA
1144A	1144	SRR11416792	PRJNA545312		604	1144A..pool604	Illumina MiSeq	Illumina	16S rRNA
1144B	1144	SRR11416790	PRJNA545312		604	1144B..pool604	Illumina MiSeq	Illumina	16S rRNA
1147A	1147	SRR11416788	PRJNA545312		604	1147A..pool604	Illumina MiSeq	Illumina	16S rRNA
1147B	1147	SRR11416787	PRJNA545312		604	1147B..pool604	Illumina MiSeq	Illumina	16S rRNA
1148A	1148	SRR11139811	PRJNA606262		604	1148A..pool604	Illumina MiSeq	Illumina	16S rRNA
1149A	1149	SRR11140032	PRJNA606262		604	1149A..pool604	Illumina MiSeq	Illumina	16S rRNA
114B	114	SRR11416784	PRJNA545312		537	114B..pool537	Illumina MiSeq	Illumina	16S rRNA
114C	114	SRR11416783	PRJNA545312		537	114C..pool537	Illumina MiSeq	Illumina	16S rRNA
1150A	1150	SRR11416782	PRJNA545312		604	1150A..pool604	Illumina MiSeq	Illumina	16S rRNA
1150B	1150	SRR11417067	PRJNA545312		604	1150B..pool604	Illumina MiSeq	Illumina	16S rRNA
1151A	1151	SRR11417063	PRJNA545312		604	1151A..pool604	Illumina MiSeq	Illumina	16S rRNA
1152A	1152	SRR11139826	PRJNA606262		604	1152A..pool604	Illumina MiSeq	Illumina	16S rRNA
1153A	1153	SRR11140281	PRJNA606262		604	1153A..pool604	Illumina MiSeq	Illumina	16S rRNA
1154A	1154	SRR11417054	PRJNA545312		604	1154A..pool604	Illumina MiSeq	Illumina	16S rRNA
1158A	1158	SRR11414301	PRJNA545312		676	1158A..pool676	Illumina MiSeq	Illumina	16S rRNA
1158B	1158	SRR11414300	PRJNA545312		676	1158B..pool676	Illumina MiSeq	Illumina	16S rRNA
1158C	1158	SRR11414298	PRJNA545312		676	1158C..pool676	Illumina MiSeq	Illumina	16S rRNA
1158D	1158	SRR11414297	PRJNA545312		676	1158D..pool676	Illumina MiSeq	Illumina	16S rRNA
1158E	1158	SRR11414296	PRJNA545312		676	1158E..pool676	Illumina MiSeq	Illumina	16S rRNA
1158F	1158	SRR11414295	PRJNA545312		676	1158F..pool676	Illumina MiSeq	Illumina	16S rRNA
1158G	1158	SRR11414294	PRJNA545312		676	1158G..pool676	Illumina MiSeq	Illumina	16S rRNA
1158H	1158	SRR11414293	PRJNA545312		676	1158H..pool676	Illumina MiSeq	Illumina	16S rRNA
1158I	1158	SRR11414292	PRJNA545312		676	1158I..pool676	Illumina MiSeq	Illumina	16S rRNA
1158J	1158	SRR11414291	PRJNA545312		676	1158J..pool676	Illumina MiSeq	Illumina	16S rRNA
1158K	1158	SRR11414290	PRJNA545312		676	1158K..pool676	Illumina MiSeq	Illumina	16S rRNA
1158L	1158	SRR11414653	PRJNA545312		676	1158L..pool676	Illumina MiSeq	Illumina	16S rRNA
115B	115	SRR11416419	PRJNA545312		537	115B..pool537	Illumina MiSeq	Illumina	16S rRNA
116A	116	SRR11416698	PRJNA545312		537	116A..pool537	Illumina MiSeq	Illumina	16S rRNA
116B	116	SRR11416697	PRJNA545312		537	116B..pool537	Illumina MiSeq	Illumina	16S rRNA
116C	116	SRR11416696	PRJNA545312		537	116C..pool537	Illumina MiSeq	Illumina	16S rRNA
116D	116	SRR11416948	PRJNA545312		537	116D..pool537	Illumina MiSeq	Illumina	16S rRNA
117A	117	SRR11414631	PRJNA545312		537	117A..pool537	Illumina MiSeq	Illumina	16S rRNA
117B	117	SRR11414629	PRJNA545312		537	117B..pool537	Illumina MiSeq	Illumina	16S rRNA
117C	117	SRR11414628	PRJNA545312		537	117C..pool537	Illumina MiSeq	Illumina	16S rRNA
117D	117	SRR11414627	PRJNA545312		537	117D..pool537	Illumina MiSeq	Illumina	16S rRNA
117E	117	SRR11414626	PRJNA545312		537	117E..pool537	Illumina MiSeq	Illumina	16S rRNA
1192MM	1192	SRR11115962	PRJNA607574		860	1192MM..pool860	Illumina MiSeq	Illumina	16S rRNA
1192NN	1192	SRR11115676	PRJNA607574		860	1192NN..pool860	Illumina MiSeq	Illumina	16S rRNA
1192OO	1192	SRR11115506	PRJNA607574		860	1192OO..pool860	Illumina MiSeq	Illumina	16S rRNA
1192PP	1192	SRR11115495	PRJNA607574		860	1192PP..pool860	Illumina MiSeq	Illumina	16S rRNA
1192QQ	1192	SRR11115484	PRJNA607574		860	1192QQ..pool860	Illumina MiSeq	Illumina	16S rRNA
1192RR	1192	SRR11115473	PRJNA607574		860	1192RR..pool860	Illumina MiSeq	Illumina	16S rRNA
1192SS	1192	SRR11115462	PRJNA607574		860	1192SS..pool860	Illumina MiSeq	Illumina	16S rRNA
1192TT	1192	SRR11115451	PRJNA607574		860	1192TT..pool860	Illumina MiSeq	Illumina	16S rRNA
1192U	1192	SRR9270170	PRJNA548153		860	1192U..pool860	Illumina MiSeq	Illumina	16S rRNA
1192V	1192	SRR9270171	PRJNA548153		860	1192V..pool860	Illumina MiSeq	Illumina	16S rRNA
1192W	1192	SRR9270176	PRJNA548153		860	1192W..pool860	Illumina MiSeq	Illumina	16S rRNA
119A	119	SRR11416356	PRJNA545312		537	119A..pool537	Illumina MiSeq	Illumina	16S rRNA
119B	119	SRR11416355	PRJNA545312		537	119B..pool537	Illumina MiSeq	Illumina	16S rRNA
119C	119	SRR11416354	PRJNA545312		537	119C..pool537	Illumina MiSeq	Illumina	16S rRNA
120A	120	SRR11414823	PRJNA545312		537	120A..pool537	Illumina MiSeq	Illumina	16S rRNA
120B	120	SRR11414821	PRJNA545312		537	120B..pool537	Illumina MiSeq	Illumina	16S rRNA
120C	120	SRR11414820	PRJNA545312		537	120C..pool537	Illumina MiSeq	Illumina	16S rRNA
120D	120	SRR11414819	PRJNA545312		537	120D..pool537	Illumina MiSeq	Illumina	16S rRNA
120E	120	SRR11414818	PRJNA545312		537	120E..pool537	Illumina MiSeq	Illumina	16S rRNA
120F	120	SRR11414817	PRJNA545312		537	120F..pool537	Illumina MiSeq	Illumina	16S rRNA
120G	120	SRR11414816	PRJNA545312		537	120G..pool537	Illumina MiSeq	Illumina	16S rRNA
120H	120	SRR11414815	PRJNA545312		537	120H..pool537	Illumina MiSeq	Illumina	16S rRNA
120I	120	SRR11414814	PRJNA545312		537	120I..pool537	Illumina MiSeq	Illumina	16S rRNA
121A	121	SRR11416722	PRJNA545312		537	121A..pool537	Illumina MiSeq	Illumina	16S rRNA
121B	121	SRR11416721	PRJNA545312		537	121B..pool537	Illumina MiSeq	Illumina	16S rRNA
121D	121	SRR11416720	PRJNA545312		537	121D..pool537	Illumina MiSeq	Illumina	16S rRNA
121E	121	SRR11416718	PRJNA545312		537	121E..pool537	Illumina MiSeq	Illumina	16S rRNA
121F	121	SRR11417311	PRJNA545312		537	121F..pool537	Illumina MiSeq	Illumina	16S rRNA
123A	123	SRR11417200	PRJNA545312		537	123A..pool537	Illumina MiSeq	Illumina	16S rRNA
123B	123	SRR11417199	PRJNA545312		537	123B..pool537	Illumina MiSeq	Illumina	16S rRNA
123C	123	SRR11417198	PRJNA545312		537	123C..pool537	Illumina MiSeq	Illumina	16S rRNA
123D	123	SRR11417197	PRJNA545312		537	123D..pool537	Illumina MiSeq	Illumina	16S rRNA
123E	123	SRR11417195	PRJNA545312		537	123E..pool537	Illumina MiSeq	Illumina	16S rRNA
123F	123	SRR11417194	PRJNA545312		537	123F..pool537	Illumina MiSeq	Illumina	16S rRNA
1246A	1246	SRR11416454	PRJNA545312		710	1246A..pool710	Illumina MiSeq	Illumina	16S rRNA
1246B	1246	SRR11416453	PRJNA545312		735	1246B..pool735	Illumina MiSeq	Illumina	16S rRNA
1246C	1246	SRR11416452	PRJNA545312		710	1246C..pool710	Illumina MiSeq	Illumina	16S rRNA
1246D	1246	SRR11416451	PRJNA545312		710	1246D..pool710	Illumina MiSeq	Illumina	16S rRNA
1246E	1246	SRR11416450	PRJNA545312		710	1246E..pool710	Illumina MiSeq	Illumina	16S rRNA
1246F	1246	SRR11416449	PRJNA545312		710	1246F..pool710	Illumina MiSeq	Illumina	16S rRNA
1246G	1246	SRR11416446	PRJNA545312		710	1246G..pool710	Illumina MiSeq	Illumina	16S rRNA
1246H	1246	SRR11416445	PRJNA545312		710	1246H..pool710	Illumina MiSeq	Illumina	16S rRNA
1246I	1246	SRR11416444	PRJNA545312		710	1246I..pool710	Illumina MiSeq	Illumina	16S rRNA
1246J	1246	SRR11416443	PRJNA545312		710	1246J..pool710	Illumina MiSeq	Illumina	16S rRNA
1246K	1246	SRR11416442	PRJNA545312		710	1246K..pool710	Illumina MiSeq	Illumina	16S rRNA
1251A	1251	SRR11417899	PRJNA545312		710	1251A..pool710	Illumina MiSeq	Illumina	16S rRNA
1251B	1251	SRR11417888	PRJNA545312		710	1251B..pool710	Illumina MiSeq	Illumina	16S rRNA
1251C	1251	SRR11417804	PRJNA545312		710	1251C..pool710	Illumina MiSeq	Illumina	16S rRNA
1251D	1251	SRR11417793	PRJNA545312		710	1251D..pool710	Illumina MiSeq	Illumina	16S rRNA
1251E	1251	SRR11417782	PRJNA545312		710	1251E..pool710	Illumina MiSeq	Illumina	16S rRNA
1251F	1251	SRR11417417	PRJNA545312		710	1251F..pool710	Illumina MiSeq	Illumina	16S rRNA
1251G	1251	SRR11417406	PRJNA545312		710	1251G..pool710	Illumina MiSeq	Illumina	16S rRNA
1251H	1251	SRR11417367	PRJNA545312		710	1251H..pool710	Illumina MiSeq	Illumina	16S rRNA
1251I	1251	SRR11417356	PRJNA545312		710	1251I..pool710	Illumina MiSeq	Illumina	16S rRNA
1251K	1251	SRR11417344	PRJNA545312		710	1251K..pool710	Illumina MiSeq	Illumina	16S rRNA
1252A	1252	SRR11418190	PRJNA545312	SRR14092205	710	1252A..pool710	Illumina MiSeq	Illumina	16S rRNA
1252B	1252	SRR11418045	PRJNA545312	SRR14092203	710	1252B..pool710	Illumina MiSeq	Illumina	16S rRNA
1252BBB	1252	SRR11416388	PRJNA545312	SRR14092202	710	1252BBB..pool710	Illumina MiSeq	Illumina	16S rRNA
1252CCC	1252	SRR11417687	PRJNA545312	SRR14143416	710	1252CCC..pool710	Illumina MiSeq	Illumina	16S rRNA
1252E	1252	SRR11417513	PRJNA545312	SRR14092200	710	1252E..pool710	Illumina MiSeq	Illumina	16S rRNA
1252F	1252	SRR11418002	PRJNA545312	SRR14092198	710	1252F..pool710	Illumina MiSeq	Illumina	16S rRNA
1252G	1252	SRR11417868	PRJNA545312		710	1252G..pool710	Illumina MiSeq	Illumina	16S rRNA
1252O	1252	SRR11417605	PRJNA545312		710	1252O..pool710	Illumina MiSeq	Illumina	16S rRNA
1252W	1252	SRR11417388	PRJNA545312	SRR14092185	710	1252W..pool710	Illumina MiSeq	Illumina	16S rRNA
1252X	1252	SRR11418278	PRJNA545312	SRR13697189	710	1252X..pool710	Illumina MiSeq	Illumina	16S rRNA
1252Y	1252	SRR11418256	PRJNA545312	SRR13697188	710	1252Y..pool710	Illumina MiSeq	Illumina	16S rRNA
1252Z	1252	SRR11418206	PRJNA545312	SRR13697187	710	1252Z..pool710	Illumina MiSeq	Illumina	16S rRNA
126A	126	SRR11418239	PRJNA545312		537	126A..pool537	Illumina MiSeq	Illumina	16S rRNA
126B	126	SRR11418237	PRJNA545312		537	126B..pool537	Illumina MiSeq	Illumina	16S rRNA
1270E	1270	SRR11115351	PRJNA607574		913	1270E..pool913	Illumina MiSeq	Illumina	16S rRNA
1270F	1270	SRR11115340	PRJNA607574		913	1270F..pool913	Illumina MiSeq	Illumina	16S rRNA
1270G	1270	SRR11115329	PRJNA607574		913	1270G..pool913	Illumina MiSeq	Illumina	16S rRNA
1285C	1285	SRR11115659	PRJNA607574		938	1285C..pool938	Illumina MiSeq	Illumina	16S rRNA
1285D	1285	SRR11115648	PRJNA607574		938	1285D..pool938	Illumina MiSeq	Illumina	16S rRNA
1285G	1285	SRR11115908	PRJNA607574		938	1285G..pool938	Illumina MiSeq	Illumina	16S rRNA
1285Q	1285	SRR11115897	PRJNA607574		938	1285Q..pool938	Illumina MiSeq	Illumina	16S rRNA
1285R	1285	SRR11115886	PRJNA607574		938	1285R..pool938	Illumina MiSeq	Illumina	16S rRNA
1285S	1285	SRR11115315	PRJNA607574		938	1285S..pool938	Illumina MiSeq	Illumina	16S rRNA
128A	128	SRR11418058	PRJNA545312		537	128A..pool537	Illumina MiSeq	Illumina	16S rRNA
128C	128	SRR11418028	PRJNA545312		537	128C..pool537	Illumina MiSeq	Illumina	16S rRNA
128D	128	SRR11418027	PRJNA545312		537	128D..pool537	Illumina MiSeq	Illumina	16S rRNA
129A	129	SRR11417547	PRJNA545312		537	129A..pool537	Illumina MiSeq	Illumina	16S rRNA
129B	129	SRR11417546	PRJNA545312		537	129B..pool537	Illumina MiSeq	Illumina	16S rRNA
129C	129	SRR11417545	PRJNA545312		537	129C..pool537	Illumina MiSeq	Illumina	16S rRNA
130A	130	SRR11417975	PRJNA545312		537	130A..pool537	Illumina MiSeq	Illumina	16S rRNA
1355A	1355	SRR11139798	PRJNA606262		776	1355A..pool776	Illumina MiSeq	Illumina	16S rRNA
1356A	1356	SRR11139656	PRJNA606262		776	1356A..pool776	Illumina MiSeq	Illumina	16S rRNA
1356B	1356	SRR11139654	PRJNA606262		776	1356B..pool776	Illumina MiSeq	Illumina	16S rRNA
1357A	1357	SRR11395120	PRJNA607574		776	1357A..pool776	Illumina MiSeq	Illumina	16S rRNA
1358A	1358	SRR11139687	PRJNA606262		776	1358A..pool776	Illumina MiSeq	Illumina	16S rRNA
1358B	1358	SRR11139686	PRJNA606262		776	1358B..pool776	Illumina MiSeq	Illumina	16S rRNA
1359A	1359	SRR11140261	PRJNA606262		776	1359A..pool776	Illumina MiSeq	Illumina	16S rRNA
1360A	1360	SRR11139818	PRJNA606262		776	1360A..pool776	Illumina MiSeq	Illumina	16S rRNA
1360B	1360	SRR11139817	PRJNA606262		776	1360B..pool776	Illumina MiSeq	Illumina	16S rRNA
1363A	1363	SRR11139731	PRJNA606262		776	1363A..pool776	Illumina MiSeq	Illumina	16S rRNA
1365A	1365	SRR11139722	PRJNA606262		776	1365A..pool776	Illumina MiSeq	Illumina	16S rRNA
1365B	1365	SRR11139711	PRJNA606262		776	1365B..pool776	Illumina MiSeq	Illumina	16S rRNA
1365C	1365	SRR11139699	PRJNA606262		776	1365C..pool776	Illumina MiSeq	Illumina	16S rRNA
1367A	1367	SRR11140347	PRJNA606262		776	1367A..pool776	Illumina MiSeq	Illumina	16S rRNA
1367B	1367	SRR11140346	PRJNA606262		776	1367B..pool776	Illumina MiSeq	Illumina	16S rRNA
1368A	1368	SRR11139763	PRJNA606262		776	1368A..pool776	Illumina MiSeq	Illumina	16S rRNA
1369A	1369	SRR11139781	PRJNA606262		776	1369A..pool776	Illumina MiSeq	Illumina	16S rRNA
1369B	1369	SRR11139780	PRJNA606262		776	1369B..pool776	Illumina MiSeq	Illumina	16S rRNA
1374A	1374	SRR11139710	PRJNA606262		776	1374A..pool776	Illumina MiSeq	Illumina	16S rRNA
1374B	1374	SRR11139709	PRJNA606262		776	1374B..pool776	Illumina MiSeq	Illumina	16S rRNA
1375A	1375	SRR11139806	PRJNA606262		776	1375A..pool776	Illumina MiSeq	Illumina	16S rRNA
1375B	1375	SRR11139805	PRJNA606262		776	1375B..pool776	Illumina MiSeq	Illumina	16S rRNA
1375C	1375	SRR11139804	PRJNA606262		776	1375C..pool776	Illumina MiSeq	Illumina	16S rRNA
1375D	1375	SRR11139803	PRJNA606262		776	1375D..pool776	Illumina MiSeq	Illumina	16S rRNA
1377A	1377	SRR11139787	PRJNA606262		776	1377A..pool776	Illumina MiSeq	Illumina	16S rRNA
1378A	1378	SRR11139707	PRJNA606262		776	1378A..pool776	Illumina MiSeq	Illumina	16S rRNA
1378B	1378	SRR11139706	PRJNA606262		776	1378B..pool776	Illumina MiSeq	Illumina	16S rRNA
1378D	1378	SRR11139704	PRJNA606262		776	1378D..pool776	Illumina MiSeq	Illumina	16S rRNA
1380A	1380	SRR11417035	PRJNA545312		776	1380A..pool776	Illumina MiSeq	Illumina	16S rRNA
1380B	1380	SRR11417034	PRJNA545312		776	1380B..pool776	Illumina MiSeq	Illumina	16S rRNA
1380C	1380	SRR11417033	PRJNA545312		776	1380C..pool776	Illumina MiSeq	Illumina	16S rRNA
1380D	1380	SRR11417032	PRJNA545312		776	1380D..pool776	Illumina MiSeq	Illumina	16S rRNA
1380E	1380	SRR11418161	PRJNA545312		776	1380E..pool776	Illumina MiSeq	Illumina	16S rRNA
1380F	1380	SRR11418160	PRJNA545312		776	1380F..pool776	Illumina MiSeq	Illumina	16S rRNA
1380G	1380	SRR11418159	PRJNA545312		776	1380G..pool776	Illumina MiSeq	Illumina	16S rRNA
1380H	1380	SRR11418158	PRJNA545312		776	1380H..pool776	Illumina MiSeq	Illumina	16S rRNA
1380I	1380	SRR11418157	PRJNA545312		776	1380I..pool776	Illumina MiSeq	Illumina	16S rRNA
