SampleID	PatientID	Accession	BioProject	AccessionShotgun	Pool	run_prefix	instrument_model	platform	target_gene
1157Y	1157	SRR11414303	PRJNA545312		655	1157Y..pool655	Illumina MiSeq	Illumina	16S rRNA
1157Z	1157	SRR11414302	PRJNA545312		655	1157Z..pool655	Illumina MiSeq	Illumina	16S rRNA
1160G	1160	SRR11416861	PRJNA545312		655	1160G..pool655	Illumina MiSeq	Illumina	16S rRNA
1160I	1160	SRR11416859	PRJNA545312		655	1160I..pool655	Illumina MiSeq	Illumina	16S rRNA
1160J	1160	SRR11416858	PRJNA545312		655	1160J..pool655	Illumina MiSeq	Illumina	16S rRNA
1160K	1160	SRR11416857	PRJNA545312		655	1160K..pool655	Illumina MiSeq	Illumina	16S rRNA
1160L	1160	SRR11416856	PRJNA545312		655	1160L..pool655	Illumina MiSeq	Illumina	16S rRNA
1160M	1160	SRR11416855	PRJNA545312		655	1160M..pool655	Illumina MiSeq	Illumina	16S rRNA
1160O	1160	SRR11416852	PRJNA545312		655	1160O..pool655	Illumina MiSeq	Illumina	16S rRNA
1160P	1160	SRR11416851	PRJNA545312		655	1160P..pool655	Illumina MiSeq	Illumina	16S rRNA
1160Q	1160	SRR11416850	PRJNA545312		655	1160Q..pool655	Illumina MiSeq	Illumina	16S rRNA
1160R	1160	SRR11416849	PRJNA545312		655	1160R..pool655	Illumina MiSeq	Illumina	16S rRNA
1176A	1176	SRR11416912	PRJNA545312		655	1176A..pool655	Illumina MiSeq	Illumina	16S rRNA
1176B	1176	SRR11416910	PRJNA545312		655	1176B..pool655	Illumina MiSeq	Illumina	16S rRNA
1176C	1176	SRR11416908	PRJNA545312		655	1176C..pool655	Illumina MiSeq	Illumina	16S rRNA
1176D	1176	SRR11416907	PRJNA545312		655	1176D..pool655	Illumina MiSeq	Illumina	16S rRNA
1176E	1176	SRR11416905	PRJNA545312		655	1176E..pool655	Illumina MiSeq	Illumina	16S rRNA
1176H	1176	SRR11416902	PRJNA545312		655	1176H..pool655	Illumina MiSeq	Illumina	16S rRNA
1191O	1191	SRR11416689	PRJNA545312		719	1191O..pool719	Illumina MiSeq	Illumina	16S rRNA
1191P	1191	SRR11416688	PRJNA545312		719	1191P..pool719	Illumina MiSeq	Illumina	16S rRNA
1191Q	1191	SRR11416687	PRJNA545312		719	1191Q..pool719	Illumina MiSeq	Illumina	16S rRNA
1191R	1191	SRR11416686	PRJNA545312		719	1191R..pool719	Illumina MiSeq	Illumina	16S rRNA
1191W	1191	SRR11416680	PRJNA545312		719	1191W..pool719	Illumina MiSeq	Illumina	16S rRNA
1191X	1191	SRR11416679	PRJNA545312		719	1191X..pool719	Illumina MiSeq	Illumina	16S rRNA
1191Y	1191	SRR11416678	PRJNA545312		719	1191Y..pool719	Illumina MiSeq	Illumina	16S rRNA
1192C	1192	SRR11416673	PRJNA545312		719	1192C..pool719	Illumina MiSeq	Illumina	16S rRNA
1192H	1192	SRR11416668	PRJNA545312		719	1192H..pool719	Illumina MiSeq	Illumina	16S rRNA
1192O	1192	SRR11416325	PRJNA545312		719	1192O..pool719	Illumina MiSeq	Illumina	16S rRNA
1192P	1192	SRR11416324	PRJNA545312		719	1192P..pool719	Illumina MiSeq	Illumina	16S rRNA
1192Q	1192	SRR11416323	PRJNA545312		719	1192Q..pool719	Illumina MiSeq	Illumina	16S rRNA
1195B	1195	SRR11416752	PRJNA545312		719	1195B..pool719	Illumina MiSeq	Illumina	16S rRNA
1195C	1195	SRR11416751	PRJNA545312		719	1195C..pool719	Illumina MiSeq	Illumina	16S rRNA
1195CC	1195	SRR11416750	PRJNA545312		719	1195CC..pool719	Illumina MiSeq	Illumina	16S rRNA
1195D	1195	SRR11416749	PRJNA545312		719	1195D..pool719	Illumina MiSeq	Illumina	16S rRNA
1195DD	1195	SRR11416748	PRJNA545312		719	1195DD..pool719	Illumina MiSeq	Illumina	16S rRNA
1195EE	1195	SRR11416746	PRJNA545312		719	1195EE..pool719	Illumina MiSeq	Illumina	16S rRNA
1195F	1195	SRR11416745	PRJNA545312		719	1195F..pool719	Illumina MiSeq	Illumina	16S rRNA
1195G	1195	SRR11416742	PRJNA545312		719	1195G..pool719	Illumina MiSeq	Illumina	16S rRNA
1195H	1195	SRR11416740	PRJNA545312		719	1195H..pool719	Illumina MiSeq	Illumina	16S rRNA
1195I	1195	SRR11416738	PRJNA545312		719	1195I..pool719	Illumina MiSeq	Illumina	16S rRNA
1195J	1195	SRR11416736	PRJNA545312		719	1195J..pool719	Illumina MiSeq	Illumina	16S rRNA
1195K	1195	SRR11416735	PRJNA545312		719	1195K..pool719	Illumina MiSeq	Illumina	16S rRNA
1195L	1195	SRR11416734	PRJNA545312		719	1195L..pool719	Illumina MiSeq	Illumina	16S rRNA
1195M	1195	SRR11416732	PRJNA545312		719	1195M..pool719	Illumina MiSeq	Illumina	16S rRNA
1195N	1195	SRR11416731	PRJNA545312		719	1195N..pool719	Illumina MiSeq	Illumina	16S rRNA
1195O	1195	SRR11416730	PRJNA545312		719	1195O..pool719	Illumina MiSeq	Illumina	16S rRNA
1195P	1195	SRR11416729	PRJNA545312		719	1195P..pool719	Illumina MiSeq	Illumina	16S rRNA
1195Q	1195	SRR11416728	PRJNA545312		719	1195Q..pool719	Illumina MiSeq	Illumina	16S rRNA
1195R	1195	SRR11416727	PRJNA545312		719	1195R..pool719	Illumina MiSeq	Illumina	16S rRNA
1195S	1195	SRR11416726	PRJNA545312		719	1195S..pool719	Illumina MiSeq	Illumina	16S rRNA
1195T	1195	SRR11416666	PRJNA545312		719	1195T..pool719	Illumina MiSeq	Illumina	16S rRNA
1195U	1195	SRR11416665	PRJNA545312		719	1195U..pool719	Illumina MiSeq	Illumina	16S rRNA
1195V	1195	SRR11416664	PRJNA545312		719	1195V..pool719	Illumina MiSeq	Illumina	16S rRNA
1195W	1195	SRR11416662	PRJNA545312		719	1195W..pool719	Illumina MiSeq	Illumina	16S rRNA
1195X	1195	SRR11416661	PRJNA545312		719	1195X..pool719	Illumina MiSeq	Illumina	16S rRNA
1195Y	1195	SRR11416660	PRJNA545312		719	1195Y..pool719	Illumina MiSeq	Illumina	16S rRNA
1195Z	1195	SRR11416659	PRJNA545312		719	1195Z..pool719	Illumina MiSeq	Illumina	16S rRNA
1247AA	1247	SRR11416410	PRJNA545312		661	1247AA..pool661	Illumina MiSeq	Illumina	16S rRNA
1247BB	1247	SRR11416407	PRJNA545312		661	1247BB..pool661	Illumina MiSeq	Illumina	16S rRNA
1247V	1247	SRR11418311	PRJNA545312		661	1247V..pool661	Illumina MiSeq	Illumina	16S rRNA
1247Z	1247	SRR11418060	PRJNA545312		661	1247Z..pool661	Illumina MiSeq	Illumina	16S rRNA
1249N	1249	SRR11418227	PRJNA545312		661	1249N..pool661	Illumina MiSeq	Illumina	16S rRNA
1249O	1249	SRR11418132	PRJNA545312		661	1249O..pool661	Illumina MiSeq	Illumina	16S rRNA
1249P	1249	SRR11418121	PRJNA545312		661	1249P..pool661	Illumina MiSeq	Illumina	16S rRNA
1252AA	1252	SRR11418179	PRJNA545312	SRR13697141	661	1252AA..pool661	Illumina MiSeq	Illumina	16S rRNA
1252BB	1252	SRR11418034	PRJNA545312	SRR13697140	661	1252BB..pool661	Illumina MiSeq	Illumina	16S rRNA
1252CC	1252	SRR11417698	PRJNA545312	SRR13697138	661	1252CC..pool661	Illumina MiSeq	Illumina	16S rRNA
1252DD	1252	SRR11417525	PRJNA545312	SRR14092201	661	1252DD..pool661	Illumina MiSeq	Illumina	16S rRNA
1252EE	1252	SRR11418013	PRJNA545312	SRR14092199	661	1252EE..pool661	Illumina MiSeq	Illumina	16S rRNA
1252FF	1252	SRR11417879	PRJNA545312	SRR14092197	661	1252FF..pool661	Illumina MiSeq	Illumina	16S rRNA
1252GG	1252	SRR11417857	PRJNA545312	SRR14092196	661	1252GG..pool661	Illumina MiSeq	Illumina	16S rRNA
1252HH	1252	SRR11417762	PRJNA545312	SRR13697137	661	1252HH..pool661	Illumina MiSeq	Illumina	16S rRNA
1252T	1252	SRR11417842	PRJNA545312	SRR13697192	661	1252T..pool661	Illumina MiSeq	Illumina	16S rRNA
1252U	1252	SRR11417747	PRJNA545312	SRR13697191	661	1252U..pool661	Illumina MiSeq	Illumina	16S rRNA
1252V	1252	SRR11416834	PRJNA545312	SRR13697190	661	1252V..pool661	Illumina MiSeq	Illumina	16S rRNA
1261G	1261	SRR11418293	PRJNA545312		661	1261G..pool661	Illumina MiSeq	Illumina	16S rRNA
1261J	1261	SRR11418292	PRJNA545312		661	1261J..pool661	Illumina MiSeq	Illumina	16S rRNA
1261K	1261	SRR11418291	PRJNA545312		661	1261K..pool661	Illumina MiSeq	Illumina	16S rRNA
1261L	1261	SRR11418290	PRJNA545312		661	1261L..pool661	Illumina MiSeq	Illumina	16S rRNA
1261O	1261	SRR11418286	PRJNA545312		661	1261O..pool661	Illumina MiSeq	Illumina	16S rRNA
1261P	1261	SRR11418285	PRJNA545312		661	1261P..pool661	Illumina MiSeq	Illumina	16S rRNA
1261Q	1261	SRR11418284	PRJNA545312		661	1261Q..pool661	Illumina MiSeq	Illumina	16S rRNA
1261R	1261	SRR11418283	PRJNA545312		661	1261R..pool661	Illumina MiSeq	Illumina	16S rRNA
1261U	1261	SRR11418252	PRJNA545312		661	1261U..pool661	Illumina MiSeq	Illumina	16S rRNA
1261V	1261	SRR11418251	PRJNA545312		661	1261V..pool661	Illumina MiSeq	Illumina	16S rRNA
1261W	1261	SRR11422918	PRJNA545312		661	1261W..pool661	Illumina MiSeq	Illumina	16S rRNA
1277A	1277	SRR11418083	PRJNA545312		661	1277A..pool661	Illumina MiSeq	Illumina	16S rRNA
1277D	1277	SRR11418079	PRJNA545312		661	1277D..pool661	Illumina MiSeq	Illumina	16S rRNA
1277E	1277	SRR11418078	PRJNA545312		661	1277E..pool661	Illumina MiSeq	Illumina	16S rRNA
1288A	1288	SRR11140252	PRJNA606262		773	1288A..pool773	Illumina MiSeq	Illumina	16S rRNA
1288B	1288	SRR11140241	PRJNA606262		773	1288B..pool773	Illumina MiSeq	Illumina	16S rRNA
1288C	1288	SRR11140486	PRJNA606262		773	1288C..pool773	Illumina MiSeq	Illumina	16S rRNA
1289B	1289	SRR11395771	PRJNA607574		773	1289B..pool773	Illumina MiSeq	Illumina	16S rRNA
1289C	1289	SRR11395770	PRJNA607574		773	1289C..pool773	Illumina MiSeq	Illumina	16S rRNA
1289D	1289	SRR11395769	PRJNA607574		773	1289D..pool773	Illumina MiSeq	Illumina	16S rRNA
1290A	1290	SRR11418026	PRJNA545312		773	1290A..pool773	Illumina MiSeq	Illumina	16S rRNA
1290B	1290	SRR11418025	PRJNA545312		773	1290B..pool773	Illumina MiSeq	Illumina	16S rRNA
1290C	1290	SRR11418024	PRJNA545312		773	1290C..pool773	Illumina MiSeq	Illumina	16S rRNA
1290D	1290	SRR11418023	PRJNA545312		773	1290D..pool773	Illumina MiSeq	Illumina	16S rRNA
1290E	1290	SRR11418022	PRJNA545312		773	1290E..pool773	Illumina MiSeq	Illumina	16S rRNA
1290F	1290	SRR11418021	PRJNA545312		773	1290F..pool773	Illumina MiSeq	Illumina	16S rRNA
1290G	1290	SRR11418019	PRJNA545312		773	1290G..pool773	Illumina MiSeq	Illumina	16S rRNA
1290H	1290	SRR11418018	PRJNA545312		773	1290H..pool773	Illumina MiSeq	Illumina	16S rRNA
1290J	1290	SRR11418017	PRJNA545312		773	1290J..pool773	Illumina MiSeq	Illumina	16S rRNA
1291A	1291	SRR11140487	PRJNA606262		773	1291A..pool773	Illumina MiSeq	Illumina	16S rRNA
1291B	1291	SRR11140485	PRJNA606262		773	1291B..pool773	Illumina MiSeq	Illumina	16S rRNA
1291C	1291	SRR11140484	PRJNA606262		773	1291C..pool773	Illumina MiSeq	Illumina	16S rRNA
1292A	1292	SRR11140479	PRJNA606262		773	1292A..pool773	Illumina MiSeq	Illumina	16S rRNA
1295A	1295	SRR11139669	PRJNA606262		773	1295A..pool773	Illumina MiSeq	Illumina	16S rRNA
1295C	1295	SRR11139667	PRJNA606262		773	1295C..pool773	Illumina MiSeq	Illumina	16S rRNA
1296A	1296	SRR11395567	PRJNA607574		773	1296A..pool773	Illumina MiSeq	Illumina	16S rRNA
1298A	1298	SRR11139653	PRJNA606262		773	1298A..pool773	Illumina MiSeq	Illumina	16S rRNA
1298D	1298	SRR11139650	PRJNA606262		773	1298D..pool773	Illumina MiSeq	Illumina	16S rRNA
1298E	1298	SRR11395560	PRJNA607574		773	1298E..pool773	Illumina MiSeq	Illumina	16S rRNA
1299A	1299	SRR11417553	PRJNA545312		773	1299A..pool773	Illumina MiSeq	Illumina	16S rRNA
1299B	1299	SRR11417552	PRJNA545312		773	1299B..pool773	Illumina MiSeq	Illumina	16S rRNA
1299C	1299	SRR11417551	PRJNA545312		773	1299C..pool773	Illumina MiSeq	Illumina	16S rRNA
1299D	1299	SRR11417549	PRJNA545312		773	1299D..pool773	Illumina MiSeq	Illumina	16S rRNA
1299E	1299	SRR11417548	PRJNA545312		773	1299E..pool773	Illumina MiSeq	Illumina	16S rRNA
129G	129	SRR11417541	PRJNA545312		484	129G..pool484	Illumina MiSeq	Illumina	16S rRNA
129H	129	SRR11417540	PRJNA545312		484	129H..pool484	Illumina MiSeq	Illumina	16S rRNA
129I	129	SRR11417538	PRJNA545312		484	129I..pool484	Illumina MiSeq	Illumina	16S rRNA
1300A	1300	SRR11140324	PRJNA606262		773	1300A..pool773	Illumina MiSeq	Illumina	16S rRNA
1300B	1300	SRR11140323	PRJNA606262		773	1300B..pool773	Illumina MiSeq	Illumina	16S rRNA
1301B	1301	SRR11140067	PRJNA606262		773	1301B..pool773	Illumina MiSeq	Illumina	16S rRNA
1302A	1302	SRR11417464	PRJNA545312		773	1302A..pool773	Illumina MiSeq	Illumina	16S rRNA
1302B	1302	SRR11417463	PRJNA545312		773	1302B..pool773	Illumina MiSeq	Illumina	16S rRNA
1302C	1302	SRR11417462	PRJNA545312		773	1302C..pool773	Illumina MiSeq	Illumina	16S rRNA
1302D	1302	SRR11417460	PRJNA545312		773	1302D..pool773	Illumina MiSeq	Illumina	16S rRNA
1305A	1305	SRR11417988	PRJNA545312		773	1305A..pool773	Illumina MiSeq	Illumina	16S rRNA
1305B	1305	SRR11417987	PRJNA545312		773	1305B..pool773	Illumina MiSeq	Illumina	16S rRNA
1305C	1305	SRR11417986	PRJNA545312		773	1305C..pool773	Illumina MiSeq	Illumina	16S rRNA
1305D	1305	SRR11417985	PRJNA545312		773	1305D..pool773	Illumina MiSeq	Illumina	16S rRNA
1305E	1305	SRR11417984	PRJNA545312		773	1305E..pool773	Illumina MiSeq	Illumina	16S rRNA
1305G	1305	SRR11417983	PRJNA545312		773	1305G..pool773	Illumina MiSeq	Illumina	16S rRNA
1305H	1305	SRR11417982	PRJNA545312		773	1305H..pool773	Illumina MiSeq	Illumina	16S rRNA
1305I	1305	SRR11417981	PRJNA545312		773	1305I..pool773	Illumina MiSeq	Illumina	16S rRNA
1305J	1305	SRR11417980	PRJNA545312		773	1305J..pool773	Illumina MiSeq	Illumina	16S rRNA
1305K	1305	SRR11417979	PRJNA545312		773	1305K..pool773	Illumina MiSeq	Illumina	16S rRNA
1305M	1305	SRR11417977	PRJNA545312		773	1305M..pool773	Illumina MiSeq	Illumina	16S rRNA
1305N	1305	SRR11417976	PRJNA545312		773	1305N..pool773	Illumina MiSeq	Illumina	16S rRNA
1331H	1331	SRR11417355	PRJNA545312		723	1331H..pool723	Illumina MiSeq	Illumina	16S rRNA
1331I	1331	SRR11417354	PRJNA545312		723	1331I..pool723	Illumina MiSeq	Illumina	16S rRNA
1331J	1331	SRR11417353	PRJNA545312		723	1331J..pool723	Illumina MiSeq	Illumina	16S rRNA
1331K	1331	SRR11417352	PRJNA545312		723	1331K..pool723	Illumina MiSeq	Illumina	16S rRNA
1331L	1331	SRR11417351	PRJNA545312		723	1331L..pool723	Illumina MiSeq	Illumina	16S rRNA
1331M	1331	SRR11417350	PRJNA545312		723	1331M..pool723	Illumina MiSeq	Illumina	16S rRNA
1331N	1331	SRR11417349	PRJNA545312		723	1331N..pool723	Illumina MiSeq	Illumina	16S rRNA
1331O	1331	SRR11417348	PRJNA545312		723	1331O..pool723	Illumina MiSeq	Illumina	16S rRNA
1331P	1331	SRR11417347	PRJNA545312		723	1331P..pool723	Illumina MiSeq	Illumina	16S rRNA
1333A	1333	SRR11417346	PRJNA545312		723	1333A..pool723	Illumina MiSeq	Illumina	16S rRNA
1338A	1338	SRR11418176	PRJNA545312		723	1338A..pool723	Illumina MiSeq	Illumina	16S rRNA
1338B	1338	SRR11418175	PRJNA545312		723	1338B..pool723	Illumina MiSeq	Illumina	16S rRNA
1338C	1338	SRR11418174	PRJNA545312		723	1338C..pool723	Illumina MiSeq	Illumina	16S rRNA
1338D	1338	SRR11418173	PRJNA545312		723	1338D..pool723	Illumina MiSeq	Illumina	16S rRNA
1338E	1338	SRR11418172	PRJNA545312		723	1338E..pool723	Illumina MiSeq	Illumina	16S rRNA
1338F	1338	SRR11418171	PRJNA545312		723	1338F..pool723	Illumina MiSeq	Illumina	16S rRNA
1338G	1338	SRR11418170	PRJNA545312		723	1338G..pool723	Illumina MiSeq	Illumina	16S rRNA
1338H	1338	SRR11418057	PRJNA545312		723	1338H..pool723	Illumina MiSeq	Illumina	16S rRNA
1338I	1338	SRR11418055	PRJNA545312		723	1338I..pool723	Illumina MiSeq	Illumina	16S rRNA
1338J	1338	SRR11418054	PRJNA545312		723	1338J..pool723	Illumina MiSeq	Illumina	16S rRNA
1338K	1338	SRR11418053	PRJNA545312		723	1338K..pool723	Illumina MiSeq	Illumina	16S rRNA
1338L	1338	SRR11418052	PRJNA545312		723	1338L..pool723	Illumina MiSeq	Illumina	16S rRNA
1338M	1338	SRR11418051	PRJNA545312		723	1338M..pool723	Illumina MiSeq	Illumina	16S rRNA
1338N	1338	SRR11418050	PRJNA545312		723	1338N..pool723	Illumina MiSeq	Illumina	16S rRNA
1338O	1338	SRR11418049	PRJNA545312		723	1338O..pool723	Illumina MiSeq	Illumina	16S rRNA
1338Q	1338	SRR11418047	PRJNA545312		723	1338Q..pool723	Illumina MiSeq	Illumina	16S rRNA
1345A	1345	SRR11417094	PRJNA545312		723	1345A..pool723	Illumina MiSeq	Illumina	16S rRNA
1345B	1345	SRR11417093	PRJNA545312		723	1345B..pool723	Illumina MiSeq	Illumina	16S rRNA
1345C	1345	SRR11417092	PRJNA545312		723	1345C..pool723	Illumina MiSeq	Illumina	16S rRNA
1345D	1345	SRR11417090	PRJNA545312		723	1345D..pool723	Illumina MiSeq	Illumina	16S rRNA
1345E	1345	SRR11418042	PRJNA545312		723	1345E..pool723	Illumina MiSeq	Illumina	16S rRNA
1345I	1345	SRR11418041	PRJNA545312		723	1345I..pool723	Illumina MiSeq	Illumina	16S rRNA
1345J	1345	SRR11418040	PRJNA545312		723	1345J..pool723	Illumina MiSeq	Illumina	16S rRNA
1345K	1345	SRR11418039	PRJNA545312		723	1345K..pool723	Illumina MiSeq	Illumina	16S rRNA
1354A	1354	SRR11417679	PRJNA545312		723	1354A..pool723	Illumina MiSeq	Illumina	16S rRNA
1354B	1354	SRR11417678	PRJNA545312		723	1354B..pool723	Illumina MiSeq	Illumina	16S rRNA
1354E	1354	SRR11417677	PRJNA545312		723	1354E..pool723	Illumina MiSeq	Illumina	16S rRNA
1354G	1354	SRR11417535	PRJNA545312		723	1354G..pool723	Illumina MiSeq	Illumina	16S rRNA
1354H	1354	SRR11417534	PRJNA545312		723	1354H..pool723	Illumina MiSeq	Illumina	16S rRNA
1354I	1354	SRR11417533	PRJNA545312		723	1354I..pool723	Illumina MiSeq	Illumina	16S rRNA
1354J	1354	SRR11417532	PRJNA545312		723	1354J..pool723	Illumina MiSeq	Illumina	16S rRNA
1354K	1354	SRR11417531	PRJNA545312		723	1354K..pool723	Illumina MiSeq	Illumina	16S rRNA
1354L	1354	SRR11417530	PRJNA545312		723	1354L..pool723	Illumina MiSeq	Illumina	16S rRNA
1354M	1354	SRR11417529	PRJNA545312		723	1354M..pool723	Illumina MiSeq	Illumina	16S rRNA
1354N	1354	SRR11417528	PRJNA545312		723	1354N..pool723	Illumina MiSeq	Illumina	16S rRNA
1354O	1354	SRR11417527	PRJNA545312		723	1354O..pool723	Illumina MiSeq	Illumina	16S rRNA
1354P	1354	SRR11417526	PRJNA545312		723	1354P..pool723	Illumina MiSeq	Illumina	16S rRNA
1354Q	1354	SRR11417524	PRJNA545312		723	1354Q..pool723	Illumina MiSeq	Illumina	16S rRNA
1354R	1354	SRR11417523	PRJNA545312		723	1354R..pool723	Illumina MiSeq	Illumina	16S rRNA
1362H	1362	SRR11417995	PRJNA545312		723	1362H..pool723	Illumina MiSeq	Illumina	16S rRNA
1362I	1362	SRR11417994	PRJNA545312		723	1362I..pool723	Illumina MiSeq	Illumina	16S rRNA
1423A	1423	SRR11140053	PRJNA606262		767	1423A..pool767	Illumina MiSeq	Illumina	16S rRNA
1423B	1423	SRR11140052	PRJNA606262		767	1423B..pool767	Illumina MiSeq	Illumina	16S rRNA
1423C	1423	SRR11140051	PRJNA606262		767	1423C..pool767	Illumina MiSeq	Illumina	16S rRNA
1424A	1424	SRR11140228	PRJNA606262		767	1424A..pool767	Illumina MiSeq	Illumina	16S rRNA
1424B	1424	SRR11140227	PRJNA606262		767	1424B..pool767	Illumina MiSeq	Illumina	16S rRNA
1424C	1424	SRR11140226	PRJNA606262		767	1424C..pool767	Illumina MiSeq	Illumina	16S rRNA
1425A	1425	SRR11417733	PRJNA545312		767	1425A..pool767	Illumina MiSeq	Illumina	16S rRNA
1425B	1425	SRR11417732	PRJNA545312		767	1425B..pool767	Illumina MiSeq	Illumina	16S rRNA
1425C	1425	SRR11417731	PRJNA545312		767	1425C..pool767	Illumina MiSeq	Illumina	16S rRNA
1425D	1425	SRR11417730	PRJNA545312		767	1425D..pool767	Illumina MiSeq	Illumina	16S rRNA
1425E	1425	SRR11417729	PRJNA545312		767	1425E..pool767	Illumina MiSeq	Illumina	16S rRNA
1425F	1425	SRR11417728	PRJNA545312		767	1425F..pool767	Illumina MiSeq	Illumina	16S rRNA
1427A	1427	SRR11140057	PRJNA606262		767	1427A..pool767	Illumina MiSeq	Illumina	16S rRNA
1427B	1427	SRR11140056	PRJNA606262		767	1427B..pool767	Illumina MiSeq	Illumina	16S rRNA
1427C	1427	SRR11140054	PRJNA606262		767	1427C..pool767	Illumina MiSeq	Illumina	16S rRNA
1430A	1430	SRR11395059	PRJNA607574		767	1430A..pool767	Illumina MiSeq	Illumina	16S rRNA
1430B	1430	SRR11395058	PRJNA607574		767	1430B..pool767	Illumina MiSeq	Illumina	16S rRNA
1431A	1431	SRR11418254	PRJNA545312		767	1431A..pool767	Illumina MiSeq	Illumina	16S rRNA
1431B	1431	SRR11418225	PRJNA545312		767	1431B..pool767	Illumina MiSeq	Illumina	16S rRNA
1431C	1431	SRR11418224	PRJNA545312		767	1431C..pool767	Illumina MiSeq	Illumina	16S rRNA
1431D	1431	SRR11418223	PRJNA545312		767	1431D..pool767	Illumina MiSeq	Illumina	16S rRNA
1431E	1431	SRR11418222	PRJNA545312		767	1431E..pool767	Illumina MiSeq	Illumina	16S rRNA
1431F	1431	SRR11418221	PRJNA545312		767	1431F..pool767	Illumina MiSeq	Illumina	16S rRNA
1431G	1431	SRR11418220	PRJNA545312		767	1431G..pool767	Illumina MiSeq	Illumina	16S rRNA
1433C	1433	SRR11395052	PRJNA607574		767	1433C..pool767	Illumina MiSeq	Illumina	16S rRNA
1435D	1435	SRR11394978	PRJNA607574		767	1435D..pool767	Illumina MiSeq	Illumina	16S rRNA
1436A	1436	SRR11140037	PRJNA606262		767	1436A..pool767	Illumina MiSeq	Illumina	16S rRNA
1436B	1436	SRR11140036	PRJNA606262		767	1436B..pool767	Illumina MiSeq	Illumina	16S rRNA
1436C	1436	SRR11140035	PRJNA606262		767	1436C..pool767	Illumina MiSeq	Illumina	16S rRNA
1436D	1436	SRR11140034	PRJNA606262		767	1436D..pool767	Illumina MiSeq	Illumina	16S rRNA
1436E	1436	SRR11140031	PRJNA606262		767	1436E..pool767	Illumina MiSeq	Illumina	16S rRNA
1437H	1437	SRR11394960	PRJNA607574		767	1437H..pool767	Illumina MiSeq	Illumina	16S rRNA
1437I	1437	SRR11394959	PRJNA607574		767	1437I..pool767	Illumina MiSeq	Illumina	16S rRNA
1437K	1437	SRR11394958	PRJNA607574		767	1437K..pool767	Illumina MiSeq	Illumina	16S rRNA
1437L	1437	SRR11394955	PRJNA607574		767	1437L..pool767	Illumina MiSeq	Illumina	16S rRNA
1437M	1437	SRR11394954	PRJNA607574		767	1437M..pool767	Illumina MiSeq	Illumina	16S rRNA
